	Cycling	Treg	Naïve/Memory	Effector
NCR3	0.0003276626643692	0.0003751810228339	6.0969724179643713e-05	0.0015932287728555
HSPA1A	2.838639525728991e-05	0.0007704246802191	0.0005379755956731	0.0001380437590522
HSPA1B	7.529881224437671e-05	0.0007184554981207	0.00054530595453	0.0001042651308032
NEU1	0.0	0.000402230838744	0.0008724409874574	0.000424489612366
NOTCH4	3.357807401907329e-05	0.0001879551007136	0.0001663809362273	0.0001187202026175
HLA-DRA	0.0017818293395352	0.0019309749899052	0.0004169397626734	0.0005329745774933
HLA-DRB5	0.0013474386120922	0.0016056398700455	0.0005102870218505	0.0003160837318218
HLA-DRB1	0.0020180159708845	0.002745983560328	0.0005489518041777	0.0003994013670245
HLA-DQA1	0.0013280816814694	0.0016083846566889	0.0002662008585294	0.0001820435706156
HLA-DQB1	0.0014597933740782	0.0015957716291721	0.0006750732966586	0.0002216970562699
HLA-DMB	0.0013077162443345	0.0006660017332197	0.0004042455884306	0.0005603683966237
HLA-DPA1	0.0019595293629953	0.0023486684899361	0.000704208726894	0.0004518776931044
HLA-DPB1	0.0011899555887512	0.0023612290283342	0.0010654112515599	0.0007182027299277
NUDT3	0.0004674485151371	0.0005443944914051	0.0011712478178176	0.0009714409087352
UHRF1BP1	0.0005118199160069	0.0003301374781221	0.0004564674428204	0.000518987052679
ANKS1A	0.0001221880614449	0.0004005570478876	0.0005499007705933	0.000382245907877
CDKN1A	0.0005389897787286	0.0003863575751632	0.0014324495692336	0.0002510396960388
PIM1	0.0004589061315143	0.0006007747818791	0.0017553908067872	0.0002287462393084
AL353597.1	0.0	0.0	0.0001499848134605	0.0
AL034345.2	0.0	0.0008461259765852	0.0	0.0
TREM1	0.0	0.0003047942087141	0.0001965970207848	6.533080257771537e-06
USP49	0.000481353345893	0.0002912728604079	0.0002188269178727	0.0002664057788596
ZNF318	0.0001737127759939	0.000592674239345	0.0008455738716991	0.000218960194056
VEGFA	0.0	0.0003940592398773	0.000208175703526	0.0006245511174177
HSP90AB1	0.0016191242278055	0.0012581869951313	0.0021929133669452	0.0012657397198809
CLIC5	0.0002656003143717	8.9085630630183e-05	0.0007399149638817	0.0004557714126562
ENPP5	1.653093758292045e-05	0.0	0.0001904898733367	0.0005344559014697
RCAN2	2.3036648538445848e-05	0.0004170084604184	0.0002352433325375	0.0001424653365868
ADGRF1	0.0	0.0004923221331739	4.1460058611540344e-05	3.492426909653125e-05
IL17A	2.3888127176247254e-05	0.0	6.878826837548783e-05	0.0
MCM3	0.0048972278214169	0.000635815209282	0.0003146959576615	0.0005536379024711
DST	0.0	2.9348707909199343e-05	0.0004253818733644	0.0009609826843961
COL19A1	0.0001826305605581	0.0001864253801775	7.87082317515557e-05	7.241730485474042e-06
MYO6	0.0008820463591485	0.0	0.0004255470114688	0.0003800675369623
SH3BGRL2	8.046042855045909e-05	0.0	0.0002257749084648	3.150006147483149e-05
TTK	0.0023037296142993	0.0	0.0	0.0
AL359715.1	0.0	0.0	0.0001877258673981	1.3791563945405663e-06
TENT5A	8.422438928134154e-05	0.0003930377634913	0.0003723799523931	0.0015107871870936
DOP1A	0.000207780697188	0.0004068107998041	0.0008459054795174	0.0003896029480195
CEP162	0.0003099585069725	0.0001041415586233	0.0006108818238429	0.0003815554661532
CGA	0.0	0.0008040624621984	0.0	0.0
ANKRD6	0.0	0.0	0.0005318611253957	0.0004729574261186
MDN1	0.000543108143757	0.0002110114314461	0.0014585054259902	0.000699291238683
CASP8AP2	0.001169224381939	0.0002338525594384	0.0012003016791385	0.0005288788188919
BACH2	0.0	0.0	0.001035002994559	0.0001080877068259
ASCC3	0.0008588886591893	0.0011361596219787	0.0012190464178374	0.0007170789004813
PRDM1	0.0001256247734255	0.002520620190769	0.0016817603876649	0.0002382589672012
CRYBG1	0.0003517398487558	0.0001477065251991	0.0026463350070237	0.0001849633967373
CD24	0.0004267122036184	0.0	0.0001164002783088	8.261172761200111e-05
SESN1	0.0	0.0004556030046384	0.0011234265428388	0.0004326248382569
SLC16A10	3.916761873128896e-05	0.0009806117447618	0.0002826030163911	0.0
REV3L	0.0007314521816881	0.0009144547874021	0.0010562405143269	0.0003859870305474
MARCKS	1.0597921245596788e-05	0.0003229066219928	0.000369839641084	0.0001245010580274
DSE	0.000153895740558	0.0001789367035527	0.000721467142568	1.0780507168415412e-05
DCBLD1	0.0006259301838917	1.5559233200142297e-05	0.0002392790627234	0.000684001342111
FAM184A	3.573475391314816e-05	0.0007524125362423	0.0004357699905185	0.0
RNF217	0.0004851228343204	0.0	1.864783997531945e-05	0.0005249317952251
ARHGAP18	0.0004709077712462	0.0008988805712077	0.0007272525734087	0.0008571205753605
L3MBTL3	4.459672222155683e-05	0.0006056806719887	0.0009722427269439	3.9090553182578006e-05
EPB41L2	0.00094075310559	2.255359114842458e-05	0.0004277217612169	0.0003619683396452
ENPP1	0.0	9.025572107170428e-05	0.0001270325560049	0.0001334070106065
SGK1	8.707398753479497e-05	1.3051634780345573e-05	0.0012990432818554	0.0
MYB	0.0011482552418603	0.0009737597889752	0.0001936005802239	0.0
AHI1	0.0004346524709452	0.0003022613510733	0.0004758870255183	0.0006092056731905
MAP7	0.0002516053886074	0.0004511534691907	0.0001718151419239	2.289616208616108e-05
AL121933.2	5.914522854665217e-05	0.000146977673411	9.349114417084028e-05	5.9265346471142686e-05
IFNGR1	0.0002174012660307	0.0001962052783302	0.0015120591838083	0.0010662333410903
TNFAIP3	8.37853674378187e-05	0.0011692619247951	0.0035956858176554	0.0008853229587504
CITED2	0.000196968842994	0.0	0.0018248239695244	0.0003753695510252
PHACTR2	0.0003030823871633	0.002517710965141	0.0011311082304507	0.0001668560840369
SHPRH	0.0005796618252324	0.0003444870388017	0.0008140018122431	0.0004228577145184
AL031056.1	0.0	4.761155946617171e-05	0.0001431869100596	0.0001224003099474
ULBP1	6.64751803227432e-05	0.0001133736974864	0.0001145827323798	9.341243362856428e-06
AKAP12	2.6580980835280755e-05	0.0001346415468248	0.0001385447623542	0.0003186031756159
ESR1	0.0	0.0003855900820556	0.0002124273144335	0.0
SYNE1	0.0009042554014964	0.0002430023413475	0.0016566008118691	0.0020001986234779
TIAM2	0.0003692807809019	0.0003500572373794	0.0003193809638881	0.000116614338618
SNX9	9.158793634824806e-05	0.0017886711827254	0.000996309071697	0.0
SYTL3	0.0002033020672349	0.0007315090415146	0.0014833363042896	0.0016506968724252
SOD2	0.0004939560838005	0.0003889346985881	0.0017010490324992	0.0
IGF2R	0.0001802809017937	0.0017635668853819	0.0010944982568309	0.0017433309238178
AGPAT4	5.3947398528407205e-05	0.0004165114423852	0.0004431012009252	0.0007577309614689
CCR6	0.0	0.0008068410744074	0.0012256980036296	0.0
AFDN	7.430689013840342e-05	0.0004678061971436	0.0006354372472893	0.0001341818482914
DLL1	0.0	0.0	0.0	0.0019946280052849
AC073957.3	0.0	0.0	0.0001604368783225	0.0005527257578431
ZFAND2A	0.0004321621337405	0.0005121761542929	0.0007411629560478	0.0006828582965225
GNA12	0.0007076889010226	0.0009835185787186	0.0005195426572846	0.0002276247266776
SDK1	0.0	0.0	9.939825886953728e-05	1.880850653784241e-05
ACTB	0.0035449567038019	0.0032059523530388	0.0017871781814371	0.0014582515452474
ICA1	0.0	0.00286453766702	0.0	0.0
VWDE	9.418088347712435e-05	0.0	0.0003643822069861	1.0297698577225592e-05
SCIN	0.0001003622189994	0.000287481372374	0.000141028963158	0.0001693331537237
TSPAN13	0.0	0.0018556306182901	0.0	0.0001195942584463
AHR	0.0004402723633802	0.0012536162542562	0.0011560591699262	0.0001904218972415
HDAC9	0.0	0.0009573429376933	9.571042364807936e-05	0.0004292426638695
TWISTNB	0.0004812467712641	0.0004017272548156	0.0007691414035637	0.000864621550912
DNAH11	0.00024866177947	6.940715357840404e-05	0.0001369535897809	4.585710876567813e-05
CDCA7L	0.0020991169174049	0.0002544424731653	0.0001035492705354	0.0003074623717702
FAM126A	0.0005062676201169	0.0010599355347757	0.0005226998917481	0.0008822633170455
GPNMB	0.0	0.0004567211867533	9.219521998349716e-05	0.0001121327829584
SKAP2	0.0002110915530739	0.0018100226754442	0.0003554922701214	0.0014711936068854
HOXA5	0.0	0.0	0.0	0.0007892665062509
HOXA9	0.0	0.0	1.4126852582040849e-05	0.0006191041980092
WIPF3	0.0	0.0	0.0	0.0015813320547872
SCRN1	0.0	0.0001111586785361	0.0002130880124432	0.0014056749994268
MTURN	0.0001101689542088	0.0002929009469627	0.0005213218148652	0.0003775461421299
GARS-DT	0.0	0.0005814762735439	0.0008454648199464	0.0002233006996749
AQP1	4.212899689824146e-05	0.0002180854782174	0.0002066983477766	3.4981187447067916e-06
SEPTIN7-AS1	0.0	8.151196187517604e-06	0.0001521437178396	0.0003106305435364
ANLN	0.0030497943004859	0.0	1.7765793496636755e-06	0.0
AOAH	0.0002324150461438	0.0	0.000428933318628	0.0027973847629699
NME8	0.0	0.0	0.0	0.0009411379181643
TRGC2	0.0003788441151744	2.07972064893676e-06	0.0007061007171025	0.0007986496412826
TRGC1	0.0003663417576664	0.0	0.0004185410869217	0.0013091172952327
TRGV9	0.0001770381340831	0.0	0.0001098968050751	0.0007857380549955
AC006033.2	0.0002401819701508	0.0	0.0	0.001949731271923
GLI3	0.0	1.7850832591152994e-05	4.5586466938775575e-05	0.0002166467092064
IGFBP3	0.0001120466518241	3.541293726952858e-05	0.0007309401669999	5.12626911557595e-05
TNS3	0.0	0.0017015660166154	0.0	1.8407584996257143e-05
C7orf57	0.0001158963723414	0.0	8.382162039959138e-05	0.0001257968031263
FIGNL1	0.0011722018268289	9.869269812365388e-05	0.0003829959645251	5.315177269152498e-05
ZNF713	3.794626160231332e-05	0.0001388851503692	0.0002772658880118	7.643725930822957e-05
ZNF727	4.158801280465541e-05	0.0	6.226400289202321e-05	0.0003519377247984
ZNF273	0.0003732384502954	7.984620944404435e-05	0.0004814547640512	7.656556199522798e-05
AUTS2	0.0005572690468557	0.0	0.0009266897657691	0.0016403719685361
LAT2	0.0	0.0004785160035088	0.0	0.002817312214782
RFC2	0.0027469852264343	0.0004280720052653	0.0001997658287681	0.0004165943443177
GTF2IRD1	0.0	0.0	0.0001665709448007	0.0001311482689124
HIP1	0.0001366062625801	0.0011797037327548	0.0003785591335789	0.0014214200924999
HSPB1	1.9978325776942177e-05	0.0011419006847573	0.0004213021367219	0.0003016970146325
FGL2	0.0003200745826496	0.0004726366909389	0.0006143283279723	0.0006550738834818
GSAP	0.0	0.0	0.0005024905654693	0.0015698338257275
PTPN12	0.0004672818488292	2.736467256539641e-06	0.0002647331422057	0.0031294403240259
PHTF2	0.000186164377912	0.0030963981343881	0.0008681157061355	0.0
ABCB1	0.0002608663814257	0.0	0.0005005228918587	0.0022233609192326
AKAP9	0.0004105632156954	0.0008404275122729	0.0019474955070998	0.0009383364887242
CDK6	0.0009795308407924	0.0012483776537055	0.0011041939224065	0.0011632920949673
SAMD9	0.0003155945415918	0.0019410472120381	0.0013758496051102	0.000966662937479
SAMD9L	0.0003248724905821	0.0018536849727164	0.0011616757229397	0.0008883422012889
GNG11	0.000162505878038	2.610639528806566e-05	9.75496765430358e-05	8.070937345286469e-05
PEG10	9.709503133678696e-05	0.0	0.0002114553426366	0.0003843256703872
PPP1R9A	0.0	0.0	0.0	0.0015428940646228
DLX6-AS1	0.0	6.7681329670282e-05	0.0002061965116024	0.0
NPTX2	0.0	3.83048467616255e-05	3.3266223670427275e-05	0.0002430678077439
ZKSCAN1	0.0003654415961687	0.0007545412751247	0.001335237518636	0.0007047073932284
MCM7	0.0053417318588624	0.000278529154653	0.0002356361356824	0.0006672398839246
TRIM56	0.000331038135854	0.0012091974114904	0.0011097277589495	0.0006555936166506
ORAI2	0.0004251434447249	0.000486046952499	0.0008219087765731	0.0011946698037434
LRRC17	0.0	6.841666487185762e-06	0.0001792176638918	0.0
SLC26A5	0.0	0.0	0.0001863963376072	0.0
NAMPT	0.0003598890780134	0.0035407834502857	0.0009194189016862	0.0003419985182282
LRRN3	3.66945677481129e-05	8.093690951226454e-06	0.00026820345547	0.0
DOCK4	0.0	9.695214779817496e-05	0.0002290368621165	0.0001288050793797
TFEC	7.509090760237531e-05	0.0004327841434399	8.204314041412408e-05	4.664444065167749e-05
CAV1	0.0005291321858585	0.0004513823696608	8.544859503385632e-06	0.0001419989759487
FAM3C	0.0003577588312419	0.0006531584342939	0.0004419497791165	0.0013307494330828
LRRC4	0.0	0.0	4.843761020421918e-05	0.0006299530558683
PLXNA4	3.619750714777084e-05	0.0	0.0	0.0014151250943732
BPGM	0.0004705753760227	0.0007382658536065	0.0006652504843863	0.0009090340198543
PTN	8.46642220105278e-06	0.0001628836511798	0.0003588991338223	9.911474126170916e-05
DGKI	0.0	8.770275161348633e-05	0.0001194803225873	8.692513840655066e-06
UBN2	0.0001331251195172	0.0002891154163995	0.0007015410064801	0.0005508196352566
HIPK2	8.04695484508324e-06	0.0001795790067515	0.000767724017773	0.0022794873441565
KDM7A	0.0	0.0003541764358917	0.0011264040282966	0.0004523665813421
DENND11	0.0001070779947146	0.0003377018888166	0.0012867552846997	0.0006569716819414
WEE2-AS1	7.582160871713839e-05	9.028472914980148e-05	0.0001825590903787	9.434315601494924e-05
MGAM	0.0	0.0	2.2200687445096956e-05	0.0005383225564466
TRBV2	4.733566441686997e-05	0.000181347655807	0.0001734413058654	0.0
TRBV5-1	0.0	0.0003839893551962	0.0002754283032068	0.0
TRBV6-2	1.3538487007375342e-05	0.0001258516245774	0.0003408785043874	0.0
TRBV7-2	0.0004384419974144	0.0003971622641553	0.0002878612090517	0.0
TRBV7-3	6.455059488521715e-05	0.0001628691821214	0.0001890795303849	4.912316221818727e-06
TRBV9	0.0	0.0002936563520429	0.0001661234781906	5.524543203533729e-06
TRBV6-6	1.612210080566392e-05	0.0001475763430092	0.0001252265861283	0.0
TRBV7-6	0.000105296296982	0.0001232567948314	0.0001530677813996	0.0
TRBV5-6	0.0007780347927475	0.0001832653610915	0.0001211256015889	0.0
TRBV7-9	0.000325678705358	0.0001040322633119	0.0003843679918214	0.0
TRBV13	8.994088069098801e-05	2.63557871262171e-05	0.0001847560064037	4.54394086750831e-05
TRBV10-3	0.0	0.0003800804158558	0.0001605233322166	0.0
TRBV12-3	0.0	0.0001362221183167	0.0001761298431162	0.0
TRBV14	9.75583720459031e-05	0.0	0.0002085009811101	0.0
TRBV15	0.0	0.0002823037180484	6.23278580271884e-05	0.0
TRBV18	0.0004793118336289	0.0004962188996345	0.0001285784278866	3.368860884704683e-05
TRBV20-1	0.0	0.0008641713030322	0.000275400441148	0.0
TRBV23-1	0.0	0.0	0.0001831229910422	0.0
TRBV24-1	3.648523566883001e-05	5.163516718546492e-05	0.0001288995616268	0.0
TRBV27	3.486801513494584e-05	4.5376310850357296e-05	0.0002699019119951	0.0
TRBV28	0.0001656206868214	0.0003416090164365	0.000388959323758	6.104930157591023e-05
TRBV29-1	0.0	3.455756463917976e-05	0.0002009742475281	0.0
TRBC1	0.0005091534831045	0.0027154906046341	0.0017519038617526	0.0002165559429881
TRBC2	0.0011427771649615	0.0031168548938473	0.0020649244699656	0.00028823483312
EPHB6	0.0	0.0004530734068627	0.0005776686557379	0.0
TCAF1	0.0008615233351951	0.0006878472226027	0.0007430667595319	0.0006081818176032
EZH2	0.0032348484070684	0.0009022172797678	0.0002757080115805	0.0002830418184464
LINC00996	0.0	0.0	0.0	0.0018593034551341
GIMAP7	0.0005761107035475	0.0002623023091901	0.0021124950622634	2.0225317974074575e-05
GIMAP4	0.0006311768086046	0.0004267667093135	0.0019574706677847	0.0002544615897433
TMEM176B	0.0	0.000287976734654	9.792193101952811e-05	0.0002244486506509
INSIG1	0.0009122316512714	0.001135126147859	0.0008035668082698	0.0007271941495401
AC005534.1	3.2479621627060616e-05	0.0	0.0002605893179352	5.139965764158685e-05
NCAPG2	0.0036507983784507	0.0002736151907524	0.0001724454141327	0.0
ARHGEF10	0.0	0.0003437564301783	0.0002347092729268	0.000199242103639
MYOM2	0.0001192727686153	0.0	0.0	0.0019635699554609
ANGPT2	0.0	6.315591517431247e-05	0.0001558240155362	5.7535622839482765e-05
AGPAT5	0.0007848962705078	0.0004857817507325	0.0006361560893844	0.0006516470754328
ERI1	0.0012280050566048	0.0022735723871262	2.6013661646170944e-05	0.0005692334543295
PPP1R3B	0.0002126463347561	0.0003096886054173	0.0006976360092533	0.0007187806756609
DLC1	0.0	6.23012007353022e-05	0.0001534898629522	0.0002113574764671
MSR1	0.0	0.0003929614718662	6.83563934742679e-05	0.0003712689699842
SH2D4A	0.0001382775225732	0.0	0.0001854952730606	0.0002336050060561
CSGALNACT1	0.0	0.000874546620027	0.0008451390688347	0.0
EGR3	0.0	0.000330695584221	0.0004564924381152	0.000428679155207
TNFRSF10D	0.0	0.0001018241932281	0.0007884460056143	0.0
ADAM28	0.0	0.0001739198424536	0.0	0.0015114273202726
NEFM	0.0	3.813804304636756e-06	0.0002477607275673	0.0
NEFL	0.0	0.0	0.0004325288556974	0.0
DOCK5	0.00022959496473	7.845034358591898e-05	5.128226822839224e-05	0.0014795592064518
CDCA2	0.0019461173465814	9.409870686265942e-05	8.647463873033644e-06	8.32184631555999e-06
CLU	9.702800342481644e-05	0.000354008312378	0.0005776796085472	0.0005005342497022
ESCO2	0.003700678205029	0.0	0.0	0.0
NUGGC	0.0001956148837492	0.0	0.0004664494537982	0.000825885442958
KIF13B	0.000550421173596	0.0005423738370894	0.0010872163922283	0.0009809184232951
DUSP4	0.0009594951485695	0.0035272620954921	0.0010619560310115	0.0008278691513162
LINC02099	0.0	0.0018645073956398	0.0	0.0
AC026979.4	0.0	6.257712707639404e-05	0.0002248064022116	0.0001669011162009
ADGRA2	0.0001884408876594	0.0	4.8864731607067325e-05	0.0003974457855109
RAB11FIP1	0.0001591389731999	0.0023440417248082	0.0007771623088585	0.0011378557575468
GINS4	0.0031578919219743	0.0	0.0001139246075371	0.0001282319518596
ANK1	0.0	0.0017836904702723	0.0	0.0
CHRNA6	8.194837090744765e-06	0.0016011246998081	0.0	0.0
CEBPD	5.8582764748095216e-05	0.0001203996026516	0.0003873856308556	0.0018442975810181
PRKDC	0.0023658837355213	0.0008996452644799	0.001257617737475	0.0011086454410534
MCM4	0.005552484966483	0.0001092060352585	0.0	0.0004850319987791
LYN	9.458133406569928e-05	0.0	0.0	0.0027093768347955
PLAG1	0.0	0.0	0.0004025385570522	4.9144041749260864e-05
CHD7	6.113536987670361e-05	0.0	0.0012311650368738	5.567396101647435e-05
ASPH	8.100411844704214e-05	0.0	0.0004598480645087	0.0006508125700766
GGH	0.0018745210988299	0.0001212928201154	3.3349751926230104e-05	4.7881630138499815e-05
RRS1-AS1	7.941779438448152e-06	0.000254542785729	8.645265846125673e-05	5.435123429995553e-05
MYBL1	0.0004065079627198	0.0	0.0013471591729755	0.0013238726433506
CSPP1	8.890372833993029e-05	3.2835898151231556e-05	0.0008369132309993	0.0002591902432444
SULF1	2.2254137948139105e-05	5.3750475491233544e-05	0.000141972139665	0.0
GDAP1	0.000634273301404	0.0003769560999284	0.0002959988424409	0.0003726350431649
ZFHX4	0.0	0.0	0.0001307478315047	2.6256386311192376e-05
ZC2HC1A	0.0	0.0027543398722967	0.0	0.0
ZBTB10	0.0	0.0	0.001371898396386	0.0004327276055899
ZNF704	0.000470548548284	1.2977018115793533e-05	0.0001421975941213	0.0002652705585169
FABP5	0.002358095729004	0.0007241518922447	0.0003831202628515	0.0005448140030536
PMP2	0.0001255239862304	7.248860845418686e-05	0.0002762780097584	0.0001371813935908
LRRCC1	0.0012522324591264	0.0001265435827568	0.0003270550305891	0.0005729964233512
GEM	0.0	0.0010225277148155	2.9975664244007596e-05	0.0004950279754807
CCNE2	0.0034735883929743	0.0	9.041390916381496e-05	0.0
TP53INP1	0.0	0.0009372665651574	0.0010512503162881	0.0
LAPTM4B	8.169914382809623e-05	0.0033018403499857	0.0	0.0001586623464627
RNF19A	0.0003996929696764	0.0013454007177334	0.0021907799117019	0.0006932940040599
TRPS1	0.0003040817234651	0.0016023174231128	0.0006211840038903	0.000194330168338
DEPTOR	0.0	0.0	0.0001316425906127	0.0002535750354946
TBC1D31	0.000268294940632	0.0003515596471947	0.0004770006559941	0.0008805632811331
ATAD2	0.0041214645991034	0.0004493497739675	0.0004713688744752	0.0001030553537518
FBXO32	0.0	0.0	0.0014498291441377	0.0
MTSS1	0.0001300410236627	0.0	0.0004871198559144	0.0011369539334349
TRIB1	0.0002982937141192	0.0027595386236057	6.931775843870457e-05	0.0
AC016074.2	0.0	0.0	0.000262397121056	6.831452728113933e-05
LINC00861	3.1790563110372925e-05	0.0001904563497967	0.0010507114519657	0.0002552114187567
MYC	0.0006082118780464	0.0	0.0009995577366729	1.7655182027891278e-05
LINC00824	0.0	3.3846176352396256e-05	0.0001925246451363	0.0
AC139019.1	0.0	1.4312805013034954e-05	0.0001448168937914	7.129445597501827e-05
KCNQ3	0.00061304713744	9.769867130516402e-05	0.0001802559250999	4.730558347966387e-05
AC105180.2	0.0	0.0	0.0001285892368757	3.2414846522587784e-05
AC107375.1	0.000670717158542	0.0	0.0001762416752194	0.0003607413719932
JRK	0.0002351707680034	0.0005425842965496	0.00040105255837	0.0004663418509957
AC234917.3	0.0	0.0007415276051847	1.0582965901401003e-05	0.00017526717825
SCX	0.0	0.0	0.0	0.0017418943514416
RECQL4	0.0037332445025481	0.0	0.0	0.000106888409971
RFX3	7.027817810702638e-05	0.0001733191371537	0.0007041441604139	0.0003820076344976
PDCD1LG2	0.0	0.0006363058308878	9.254689085713878e-05	0.0
ERMP1	0.0004670947566641	0.0002996983936295	0.0004635513483901	0.0017092386010102
CCDC171	0.0006595791007146	1.1929794607328043e-05	0.0001432814357882	0.0001005331740832
BNC2	0.0	0.0	0.0	0.0012479718376031
PLIN2	0.0004047057943203	0.0011184762280273	0.0009447803116882	0.0001799980715119
SLC24A2	6.957849157368133e-05	0.0001046798684402	0.0001218316784877	0.0
ACO1	0.0004254160263446	0.0	0.0004348997631086	0.0003509489611708
DNAJA1	0.0008817258105607	0.0006684740949141	0.0021159131166989	0.0008151154798084
NPR2	0.0	0.0001807674430151	0.000194274303659	2.5225107596711713e-06
MELK	0.0030509586626518	0.0002316145020741	0.0	0.0
POLR1E	0.0003255089711032	0.0002144665584861	0.001195679278684	0.0001410104139627
AL513165.1	0.0	0.0	0.0001347917679568	1.900007049216237e-05
SHB	0.0006274941198924	0.0	5.627065973507447e-05	7.605158423305143e-05
ZNF658	0.0001918041597967	0.0	0.0004389876955158	1.1950384395676313e-05
APBA1	0.0	9.623114284142157e-06	0.0001859899098182	0.0
AL162390.1	0.0	9.489848362430948e-07	0.0001739350611457	4.269255940377338e-05
CEMIP2	0.0004387314819925	0.0006955805764391	0.0017370655917407	0.0015316940915126
ANXA1	0.0003201377698399	0.0	0.0028136226689516	0.0
GCNT1	0.0003434544064015	0.0020449926801189	0.0	0.001097630724124
PRUNE2	8.34371227379129e-06	4.690036119036315e-05	0.0001375501251075	0.0001407858121946
VPS13A	0.0007410533120016	0.0006770532786021	0.0014416349068311	0.0006961657418543
CEP78	0.0010599504216595	0.0001313522516089	0.000600713859601	0.001583498553689
TLE1	0.0	0.0	4.167675012707496e-05	0.0024730543495579
FRMD3	7.850152652157516e-06	5.014572426721738e-05	0.0001322102724603	0.0001560634306191
NTRK2	0.0	0.0004662172663959	0.0001051813083776	6.92887813661526e-05
AL353743.2	0.0	0.0	0.0001925516889315	1.8555199405673632e-05
GAS1	0.0001801972486574	2.671723864407899e-06	8.825951833718007e-05	0.0002908802482666
S1PR3	0.0	0.000124640162035	0.0	0.0010999458729184
GADD45G	0.0	0.0009918909200632	0.0004630113535205	0.0004234841129237
SYK	0.0	0.0	0.0	0.0038164512061168
NFIL3	0.0006222320403469	0.0003096703881004	0.0008236888439914	0.0015184808036154
NOL8	0.000423380932391	0.0006744657572523	0.0011801921499658	0.0003622201520749
CENPP	0.0022162880051196	8.2293421316992e-05	0.0001024689815527	0.0001637755246308
NINJ1	0.0002440008576359	0.0013104915381584	0.0004749052665583	0.000630500199481
ZNF367	0.0031937339772367	0.0	0.0001459493864879	1.4462732386643702e-05
CTSV	0.0003033994424366	0.0005559622292701	0.0	8.911066407507733e-06
CORO2A	0.0001867217870065	0.0003496231869952	0.0010202416334252	0.0001381240850087
NR4A3	0.0003499066230793	0.0004359279411262	0.0010616295093898	0.0013675248123369
SMC2	0.0038956262489111	0.000519292564915	0.0001863936847224	0.0005818811535522
ABCA1	0.0	0.0006802857744667	0.0002695798222381	8.515937070343425e-05
SLC44A1	0.0004750389938477	0.0003865078927769	0.000542150151252	0.0012486831263762
FSD1L	0.0001651943086323	0.0001172709726055	0.0002392772168632	0.0003385399669305
ZNF462	0.0	0.0001281934092016	0.0001932590249613	2.5028914371866453e-05
KLF4	4.343457837994376e-05	4.279654091835863e-05	0.0003844693449101	0.0004530860479484
CTNNAL1	0.0030462763468725	0.0002404749596056	7.210126867554067e-05	2.712658704383392e-05
PALM2-AKAP2	0.0007375146772452	0.0013753389736316	0.0007009513265258	0.0005322008375971
LPAR1	0.0	5.973061181364355e-06	0.0001266450371479	0.0002471822352938
PTGR1	9.216421857557524e-05	0.0001639360438917	0.0001315536392257	6.240757911865303e-05
UGCG	2.877340976322559e-05	0.0012911837117341	0.0011027870223716	0.0002369602319679
HSDL2	0.0007733259175843	0.0009149495631514	0.0005514486542722	0.0004528855990916
SNX30	0.0001010113565438	0.0003509984903455	0.0008300645483204	7.841753377961908e-05
ZNF883	0.0	0.0002112652956155	0.0001113292930721	1.658683477840932e-05
BSPRY	0.0001967043566247	0.0002641934117716	5.791859036920541e-05	0.0005448434506662
ZNF618	0.0	0.0	0.0001228955085411	0.0008024125716335
DAB2IP	0.0004211389553424	0.0003112403150182	0.0003743121687283	0.0009358338470525
PTGS1	0.0	0.0004038225798774	1.839504443592841e-05	0.000521168238991
SCAI	6.813822457813905e-05	0.0001713511727573	0.0005928674919899	0.0002173024823858
ZBTB43	0.0001911344533912	0.0004467248790746	0.0008822613910536	0.0005347597252489
WDR34	0.003037420750271	8.622223225415364e-06	0.0	0.0001195235361095
TSC1	0.0001096366898031	0.0005732773892002	0.0008761561827104	0.0004860427416073
ABO	0.0	0.0	0.0003930041487386	8.484988421529193e-05
DBH	0.0	0.0	0.0001844042282072	1.1005086578521417e-05
FCN1	0.0	0.0003985160977048	7.245002898642796e-05	4.38158492213714e-05
PPP1R26-AS1	0.0	0.0004871377892685	3.2946030955281394e-05	0.0
PPP1R26	0.0	0.000723007571004	0.0	0.0007036786440655
PTGDS	0.000237006919489	0.0	1.9919678767783415e-05	0.0009778469086478
CLIC3	8.009399999232e-05	0.0	4.3470694111233255e-05	0.0020465396301952
SAPCD2	0.0013052018055576	0.0001403752494429	6.471933524959844e-05	0.0001044290996403
AL731533.2	0.0	0.0	9.324561026108538e-05	0.0001332489277466
KLF6	6.591035040024626e-05	0.0002043632113461	0.0035678333737971	0.0001435013709692
AKR1C3	0.0003084539689944	0.0003701066243409	4.126094996962989e-05	0.0011397792780536
NET1	0.0005516712661075	0.0003017431677064	0.0004357915592241	0.0001155004652036
TASOR2	0.0002567486853176	0.0005335840209735	0.0013501278334191	0.0004752552667141
IL2RA	0.0	0.0045906119020909	0.0	0.0
PFKFB3	0.0004384589352775	0.0011582061882914	0.0015388362069026	0.0010419470436346
SFMBT2	0.0005775744461832	0.0001426103292252	0.0008282483814139	0.0016704456192723
GATA3	0.0	0.0023649445690792	0.0011163444407147	0.0008053702056614
PROSER2	0.000215269787224	0.0	0.0001393292487295	8.983361356280734e-05
DHTKD1	0.0001020452435416	0.0001581190916195	0.0005858343566237	0.0003358786659345
